age,job,mbti,gender,work,edu,free_time,health,chores,category_else
26,005,12,1,0.75,0.5,0.25,1.0,0.0,0
30,004,05,0,0.0,0.75,0.25,1.0,0.0,0
21,002,14,1,0.5,0.75,1.0,0.25,0.0,0
43,005,00,1,1.0,0.0,0.5,0.25,0.75,0
40,008,11,1,0.75,0.5,0.0,1.0,0.25,0
20,003,07,1,0.25,1.0,0.5,0.75,0.0,0
26,005,12,1,1.0,0.25,0.75,0.5,0.0,0
22,003,07,1,0.5,0.0,1.0,0.75,0.0,0
38,005,00,1,1.0,0.0,0.5,0.25,0.75,0
26,003,15,1,1.0,0.75,0.5,0.25,0.0,0
9,000,03,1,0.75,0.0,0.25,1.0,0.5,0
27,005,12,0,0.75,0.25,0.5,1.0,0.0,0
40,005,06,1,1.0,0.25,0.0,0.5,0.75,0
25,004,05,0,0.0,0.75,0.25,1.0,0.0,0
20,002,01,0,0.5,1.0,0.75,0.25,0.0,0
25,003,15,1,1.0,0.75,0.5,0.25,0.0,0
43,005,12,0,0.75,0.0,0.25,1.0,0.5,0
31,008,09,1,0.25,0.75,0.0,1.0,0.5,0
23,003,01,1,0.0,0.25,0.5,1.0,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,12,1,1.0,0.25,0.75,0.5,0.0,0
42,008,11,1,1.0,0.25,0.5,0.75,0.0,0
20,004,12,1,0.5,0.0,0.75,1.0,0.25,0
24,003,07,1,0.5,0.0,1.0,0.75,0.0,0
27,004,00,0,0.0,0.5,0.75,1.0,0.25,0
27,004,04,0,1.0,0.0,0.5,0.75,0.25,0
44,005,06,1,1.0,0.25,0.0,0.5,0.75,0
30,004,00,0,0.0,0.5,0.75,1.0,0.25,0
30,005,06,0,0.0,0.0,0.75,0.5,0.25,0
41,004,06,0,0.25,0.5,1.0,0.0,0.0,0
42,005,12,0,0.75,0.0,0.25,1.0,0.5,0
39,005,00,1,1.0,0.0,0.5,0.25,0.75,0
22,003,12,1,0.75,1.0,0.5,0.25,0.0,0
40,005,06,1,1.0,0.25,0.0,0.5,0.75,0
21,002,01,0,0.5,1.0,0.75,0.25,0.0,0
29,005,09,0,0.5,0.0,1.0,0.75,0.25,0
30,004,04,0,0.25,1.0,0.75,0.5,0.0,0
26,005,13,1,0.5,0.75,1.0,0.25,0.0,0
36,005,06,1,1.0,0.25,0.0,0.5,0.75,0
30,005,10,1,0.75,0.5,0.0,1.0,0.25,0
26,005,06,0,0.0,0.0,0.75,0.5,0.25,0
24,002,14,1,0.5,0.75,1.0,0.25,0.0,0
25,003,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
24,003,01,1,0.0,0.25,0.5,1.0,0.0,0
24,003,00,1,0.5,1.0,0.25,0.75,0.0,0
29,003,01,0,1.0,0.5,0.75,0.25,0.0,0
27,005,07,1,1.0,0.75,0.5,0.25,0.0,0
39,008,11,1,0.0,0.25,0.75,1.0,0.5,0
25,003,13,0,0.5,0.75,0.25,1.0,0.0,0
28,004,00,0,0.25,0.5,0.75,1.0,0.0,0
26,004,01,0,0.25,0.5,0.75,1.0,0.0,0
40,008,09,1,0.25,0.75,0.0,1.0,0.5,0
41,006,10,1,1.0,0.75,0.25,0.0,0.0,0
24,003,04,1,0.75,0.25,1.0,0.5,0.0,0
21,003,03,1,0.0,0.25,0.75,1.0,0.5,0
37,008,05,1,0.75,0.25,0.0,1.0,0.0,0
24,003,07,1,0.5,0.0,1.0,0.75,0.0,0
26,004,12,0,0.0,0.5,0.75,1.0,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
25,004,03,0,0.5,0.0,1.0,0.25,0.0,0
26,004,00,0,0.0,0.5,0.75,1.0,0.25,0
28,005,12,1,1.0,0.25,0.75,0.5,0.0,0
24,003,07,1,0.5,0.0,1.0,0.75,0.0,0
20,004,12,1,0.5,0.0,0.75,1.0,0.25,0
38,008,05,1,0.75,0.25,0.0,1.0,0.0,0
30,005,12,0,0.75,0.25,0.5,1.0,0.0,0
24,004,12,1,0.5,0.0,0.75,1.0,0.25,0
21,004,12,1,0.5,0.0,0.75,1.0,0.25,0
32,005,05,1,0.75,0.0,0.25,1.0,0.5,0
39,008,11,1,0.75,0.5,0.0,1.0,0.25,0
31,005,06,1,1.0,0.25,0.0,0.5,0.75,0
25,004,14,0,0.75,0.25,0.0,1.0,0.5,0
29,004,12,0,0.0,0.5,0.75,1.0,0.0,0
24,002,01,0,0.5,1.0,0.75,0.25,0.0,0
34,005,06,1,1.0,0.25,0.0,0.5,0.75,0
41,005,05,1,0.75,0.0,0.5,1.0,0.25,0
34,005,00,1,1.0,0.0,0.5,0.25,0.75,0
27,004,01,0,0.25,0.5,0.75,1.0,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
26,004,12,0,0.25,0.5,0.0,1.0,0.75,0
27,004,04,0,0.25,1.0,0.75,0.5,0.0,0
21,003,01,0,1.0,0.5,0.75,0.25,0.0,0
26,004,14,0,0.75,0.25,0.0,1.0,0.5,0
32,008,11,1,0.0,0.25,0.75,1.0,0.5,0
26,005,12,1,1.0,0.25,0.75,0.5,0.0,0
44,008,11,1,0.75,0.5,0.0,1.0,0.25,0
29,003,09,0,1.0,0.75,0.25,0.5,0.0,0
38,008,11,1,1.0,0.25,0.5,0.75,0.0,0
24,002,14,1,0.5,0.75,1.0,0.25,0.0,0
29,005,10,1,0.75,0.5,0.0,1.0,0.25,0
40,005,12,0,0.75,0.0,0.25,1.0,0.5,0
39,008,11,1,0.75,0.5,0.0,1.0,0.25,0
37,006,10,1,1.0,0.75,0.25,0.0,0.0,0
23,003,00,1,0.5,1.0,0.25,0.75,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
33,005,06,1,1.0,0.25,0.0,0.5,0.75,0
26,003,09,0,1.0,0.75,0.25,0.5,0.0,0
28,004,15,1,1.0,0.75,0.0,0.5,0.25,0
45,004,06,0,0.25,0.5,1.0,0.0,0.0,0
29,004,15,1,1.0,0.75,0.0,0.5,0.25,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,005,10,1,0.75,0.5,0.0,1.0,0.25,0
27,005,06,0,0.0,0.0,0.75,0.5,0.25,0
37,005,05,1,0.75,0.0,0.5,1.0,0.25,0
30,005,06,0,0.0,0.0,0.75,0.5,0.25,0
27,005,12,1,0.75,0.5,0.25,1.0,0.0,0
23,003,07,1,0.5,0.0,1.0,0.75,0.0,0
23,003,12,1,0.75,1.0,0.5,0.25,0.0,0
23,003,03,1,0.0,0.25,0.75,1.0,0.5,0
28,005,12,1,0.75,0.5,0.25,1.0,0.0,0
26,004,00,0,0.25,0.5,0.75,1.0,0.0,0
25,004,00,0,0.25,0.5,0.75,1.0,0.0,0
37,008,11,1,1.0,0.25,0.5,0.75,0.0,0
29,004,03,0,0.5,0.0,1.0,0.25,0.0,0
27,005,12,1,1.0,0.25,0.75,0.5,0.0,0
24,002,01,0,0.5,1.0,0.75,0.25,0.0,0
29,005,09,0,0.5,0.0,1.0,0.75,0.25,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
34,005,12,0,0.75,0.0,0.25,1.0,0.5,0
42,008,11,1,0.0,0.25,0.75,1.0,0.5,0
27,005,12,1,0.75,0.5,0.25,1.0,0.0,0
27,004,00,0,0.25,0.5,0.75,1.0,0.0,0
32,006,10,1,1.0,0.75,0.25,0.0,0.0,0
27,004,04,0,0.25,1.0,0.75,0.5,0.0,0
27,004,12,0,0.25,0.5,0.0,1.0,0.75,0
24,004,12,1,0.5,0.0,0.75,1.0,0.25,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
29,005,10,1,0.75,0.5,0.0,1.0,0.25,0
25,003,15,1,1.0,0.75,0.5,0.25,0.0,0
24,003,03,1,0.0,0.25,0.75,1.0,0.5,0
28,005,06,0,0.0,0.0,0.75,0.5,0.25,0
45,006,10,1,1.0,0.75,0.25,0.0,0.0,0
40,008,05,1,0.75,0.25,0.0,1.0,0.0,0
32,005,05,1,0.75,0.0,0.5,1.0,0.25,0
21,004,12,1,0.5,0.0,0.75,1.0,0.25,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
20,003,04,1,0.75,0.25,1.0,0.5,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
25,004,12,0,0.25,0.5,0.0,1.0,0.75,0
38,008,11,1,1.0,0.25,0.5,0.75,0.0,0
44,005,05,1,0.75,0.0,0.25,1.0,0.5,0
27,003,09,0,1.0,0.75,0.25,0.5,0.0,0
33,008,09,1,0.25,0.75,0.0,1.0,0.5,0
42,008,11,1,0.75,0.5,0.0,1.0,0.25,0
29,004,12,0,0.25,0.5,0.0,1.0,0.75,0
23,003,03,1,0.0,0.25,0.75,1.0,0.5,0
34,006,10,1,1.0,0.75,0.25,0.0,0.0,0
30,005,06,0,0.0,0.0,0.75,0.5,0.25,0
26,005,06,0,0.0,0.0,0.75,0.5,0.25,0
25,005,09,0,0.5,0.0,1.0,0.75,0.25,0
24,003,07,1,0.25,1.0,0.5,0.75,0.0,0
25,004,04,0,0.25,1.0,0.75,0.5,0.0,0
28,005,07,1,1.0,0.75,0.5,0.25,0.0,0
34,005,00,1,1.0,0.0,0.5,0.25,0.75,0
26,003,09,0,1.0,0.75,0.25,0.5,0.0,0
43,005,05,1,0.75,0.0,0.5,1.0,0.25,0
20,003,07,1,0.5,0.0,1.0,0.75,0.0,0
25,004,03,0,1.0,0.75,0.5,0.0,0.25,0
24,002,01,0,0.5,1.0,0.75,0.25,0.0,0
26,004,12,0,0.25,0.5,0.0,1.0,0.75,0
28,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,004,03,0,0.5,0.0,1.0,0.25,0.0,0
45,008,11,1,0.75,0.5,0.0,1.0,0.25,0
25,004,05,0,0.0,0.75,0.25,1.0,0.0,0
27,004,03,0,1.0,0.75,0.5,0.0,0.25,0
26,004,15,1,1.0,0.75,0.0,0.5,0.25,0
25,005,12,1,1.0,0.25,0.75,0.5,0.0,0
27,004,00,0,0.25,0.5,0.75,1.0,0.0,0
27,004,12,0,0.25,0.5,0.0,1.0,0.75,0
34,008,11,1,0.0,0.25,0.75,1.0,0.5,0
21,003,01,0,1.0,0.5,0.75,0.25,0.0,0
33,006,10,1,1.0,0.75,0.25,0.0,0.0,0
24,003,01,1,0.0,0.25,0.5,1.0,0.0,0
40,006,10,1,1.0,0.75,0.25,0.0,0.0,0
29,005,10,1,0.75,0.5,0.0,1.0,0.25,0
28,004,00,0,0.0,0.5,0.75,1.0,0.25,0
42,005,05,1,0.75,0.0,0.25,1.0,0.5,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
30,005,12,1,1.0,0.25,0.75,0.5,0.0,0
29,004,04,0,1.0,0.0,0.5,0.75,0.25,0
27,003,13,0,0.5,0.75,0.25,1.0,0.0,0
20,003,01,1,0.0,0.25,0.5,1.0,0.0,0
22,003,03,1,0.0,0.25,0.75,1.0,0.5,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
23,002,14,1,0.5,0.75,1.0,0.25,0.0,0
34,005,00,1,1.0,0.0,0.5,0.25,0.75,0
36,005,00,1,1.0,0.0,0.5,0.25,0.75,0
45,008,05,1,0.75,0.25,0.0,1.0,0.0,0
33,005,06,1,1.0,0.25,0.0,0.5,0.75,0
32,005,05,1,0.75,0.0,0.5,1.0,0.25,0
22,003,03,1,0.0,0.25,0.75,1.0,0.5,0
30,003,15,1,1.0,0.75,0.5,0.25,0.0,0
30,004,00,0,0.25,0.5,0.75,1.0,0.0,0
37,005,00,1,1.0,0.0,0.5,0.25,0.75,0
32,005,12,0,0.75,0.0,0.25,1.0,0.5,0
27,004,03,0,1.0,0.75,0.5,0.0,0.25,0
37,005,06,1,1.0,0.25,0.0,0.5,0.75,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
21,003,00,1,0.5,1.0,0.25,0.75,0.0,0
21,003,03,1,0.0,0.25,0.75,1.0,0.5,0
25,004,05,0,0.0,0.75,0.25,1.0,0.0,0
35,008,09,1,0.25,0.75,0.0,1.0,0.5,0
30,004,00,0,0.0,0.5,0.75,1.0,0.25,0
34,008,05,1,0.75,0.25,0.0,1.0,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
24,002,14,1,0.5,0.75,1.0,0.25,0.0,0
23,003,07,1,0.5,0.0,1.0,0.75,0.0,0
45,004,06,0,0.25,0.5,1.0,0.0,0.0,0
28,005,06,0,0.0,0.0,0.75,0.5,0.25,0
30,004,01,0,0.25,0.5,0.75,1.0,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
30,005,06,0,0.0,0.0,0.75,0.5,0.25,0
27,004,03,0,1.0,0.75,0.5,0.0,0.25,0
29,005,06,0,0.0,0.0,0.75,0.5,0.25,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
42,008,05,1,0.75,0.25,0.0,1.0,0.0,0
44,005,11,1,1.0,0.25,0.0,0.75,0.5,0
29,003,01,0,1.0,0.5,0.75,0.25,0.0,0
22,003,01,0,1.0,0.5,0.75,0.25,0.0,0
26,005,12,1,0.75,0.5,0.25,1.0,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
31,008,11,1,0.0,0.25,0.75,1.0,0.5,0
25,004,14,1,1.0,0.25,0.75,0.5,0.0,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,0,0.75,0.25,0.5,1.0,0.0,0
24,003,07,1,0.25,1.0,0.5,0.75,0.0,0
27,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,004,03,0,1.0,0.75,0.5,0.0,0.25,0
31,005,05,1,0.75,0.0,0.5,1.0,0.25,0
22,003,12,1,0.75,1.0,0.5,0.25,0.0,0
22,003,01,1,0.0,0.25,0.5,1.0,0.0,0
24,002,14,1,0.5,0.75,1.0,0.25,0.0,0
42,005,05,1,0.75,0.0,0.25,1.0,0.5,0
24,002,14,1,0.5,0.75,1.0,0.25,0.0,0
28,005,09,0,0.5,0.0,1.0,0.75,0.25,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
4,000,03,1,0.75,0.0,0.25,1.0,0.5,0
32,005,05,1,0.75,0.0,0.25,1.0,0.5,0
30,004,04,0,0.25,1.0,0.75,0.5,0.0,0
27,005,12,1,1.0,0.25,0.75,0.5,0.0,0
24,003,01,1,0.0,0.25,0.5,1.0,0.0,0
24,003,07,1,0.5,0.0,1.0,0.75,0.0,0
25,005,12,1,1.0,0.25,0.75,0.5,0.0,0
39,005,05,1,0.75,0.0,0.5,1.0,0.25,0
23,003,03,1,0.0,0.25,0.75,1.0,0.5,0
33,005,05,1,0.75,0.0,0.25,1.0,0.5,0
25,005,10,1,0.75,0.5,0.0,1.0,0.25,0
20,003,00,1,0.5,1.0,0.25,0.75,0.0,0
24,003,07,1,0.5,0.0,1.0,0.75,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
20,002,14,1,0.5,0.75,1.0,0.25,0.0,0
40,005,11,1,1.0,0.25,0.0,0.75,0.5,0
30,003,09,0,1.0,0.75,0.25,0.5,0.0,0
36,004,06,0,0.25,0.5,1.0,0.0,0.0,0
32,005,05,1,0.75,0.0,0.25,1.0,0.5,0
25,003,13,0,0.5,0.75,0.25,1.0,0.0,0
26,005,09,0,0.5,0.0,1.0,0.75,0.25,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
21,004,12,1,0.5,0.0,0.75,1.0,0.25,0
20,003,00,1,0.5,1.0,0.25,0.75,0.0,0
26,004,15,1,1.0,0.75,0.0,0.5,0.25,0
42,005,05,1,0.75,0.0,0.25,1.0,0.5,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
21,003,03,1,0.0,0.25,0.75,1.0,0.5,0
41,005,11,1,1.0,0.25,0.0,0.75,0.5,0
26,004,15,1,1.0,0.75,0.0,0.5,0.25,0
22,003,03,1,0.0,0.25,0.75,1.0,0.5,0
21,003,12,1,0.75,1.0,0.5,0.25,0.0,0
26,003,01,0,1.0,0.5,0.75,0.25,0.0,0
27,004,05,1,0.75,1.0,0.5,0.25,0.0,0
21,003,04,1,0.75,0.25,1.0,0.5,0.0,0
26,004,05,0,0.0,0.75,0.25,1.0,0.0,0
36,008,11,1,0.75,0.5,0.0,1.0,0.25,0
28,004,15,1,1.0,0.75,0.0,0.5,0.25,0
32,008,11,1,1.0,0.25,0.5,0.75,0.0,0
40,006,10,1,1.0,0.75,0.25,0.0,0.0,0
26,005,12,1,0.75,0.5,0.25,1.0,0.0,0
30,004,12,0,0.25,0.5,0.0,1.0,0.75,0
20,002,14,1,0.5,0.75,1.0,0.25,0.0,0
20,003,03,1,0.0,0.25,0.75,1.0,0.5,0
25,005,12,0,0.75,0.25,0.5,1.0,0.0,0
32,008,11,1,0.75,0.5,0.0,1.0,0.25,0
24,003,07,1,0.25,1.0,0.5,0.75,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
24,003,07,1,0.5,0.0,1.0,0.75,0.0,0
38,006,10,1,1.0,0.75,0.25,0.0,0.0,0
27,004,04,0,0.25,1.0,0.75,0.5,0.0,0
44,008,11,1,0.0,0.25,0.75,1.0,0.5,0
26,005,12,1,0.75,0.5,0.25,1.0,0.0,0
44,005,06,1,1.0,0.25,0.0,0.5,0.75,0
27,004,04,0,0.25,1.0,0.75,0.5,0.0,0
23,003,04,1,0.75,0.25,1.0,0.5,0.0,0
26,004,05,0,0.0,0.75,0.25,1.0,0.0,0
26,004,12,0,0.25,0.5,0.0,1.0,0.75,0
21,002,14,1,0.5,0.75,1.0,0.25,0.0,0
22,003,07,1,0.5,0.0,1.0,0.75,0.0,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
32,005,06,1,1.0,0.25,0.0,0.5,0.75,0
30,004,14,1,1.0,0.25,0.75,0.5,0.0,0
6,000,03,1,0.75,0.0,0.25,1.0,0.5,0
39,008,11,1,1.0,0.25,0.5,0.75,0.0,0
24,003,03,1,0.0,0.25,0.75,1.0,0.5,0
24,003,12,1,0.75,1.0,0.5,0.25,0.0,0
28,004,03,0,1.0,0.75,0.5,0.0,0.25,0
27,005,06,0,0.75,0.5,1.0,0.25,0.0,0
38,004,06,0,0.25,0.5,1.0,0.0,0.0,0
33,005,09,1,1.0,0.0,0.25,0.5,0.75,0
25,003,01,0,1.0,0.5,0.75,0.25,0.0,0
34,008,09,1,0.25,0.75,0.0,1.0,0.5,0
22,003,00,1,0.5,1.0,0.25,0.75,0.0,0
32,005,12,0,0.75,0.0,0.25,1.0,0.5,0
33,005,06,1,1.0,0.25,0.0,0.5,0.75,0
24,003,12,1,0.75,1.0,0.5,0.25,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,004,04,0,1.0,0.0,0.5,0.75,0.25,0
28,004,00,0,0.0,0.5,0.75,1.0,0.25,0
27,004,12,0,0.25,0.5,0.0,1.0,0.75,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
40,005,05,1,0.75,0.0,0.5,1.0,0.25,0
43,005,09,1,1.0,0.0,0.25,0.5,0.75,0
26,004,15,1,1.0,0.75,0.0,0.5,0.25,0
25,004,01,0,0.25,0.5,0.75,1.0,0.0,0
29,005,09,0,0.5,0.0,1.0,0.75,0.25,0
44,008,11,1,0.0,0.25,0.75,1.0,0.5,0
25,004,00,0,0.25,0.5,0.75,1.0,0.0,0
20,004,12,1,0.5,0.0,0.75,1.0,0.25,0
39,008,11,1,0.75,0.5,0.0,1.0,0.25,0
39,004,06,0,0.25,0.5,1.0,0.0,0.0,0
27,003,01,0,1.0,0.5,0.75,0.25,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
38,008,11,1,0.0,0.25,0.75,1.0,0.5,0
21,003,01,0,1.0,0.5,0.75,0.25,0.0,0
27,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,004,14,0,0.75,0.25,0.0,1.0,0.5,0
30,004,05,0,0.0,0.75,0.25,1.0,0.0,0
27,004,15,1,1.0,0.75,0.0,0.5,0.25,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
24,002,01,0,0.5,1.0,0.75,0.25,0.0,0
25,004,04,0,0.25,1.0,0.75,0.5,0.0,0
27,004,04,0,1.0,0.0,0.5,0.75,0.25,0
25,004,03,0,1.0,0.75,0.5,0.0,0.25,0
26,005,06,0,0.0,0.0,0.75,0.5,0.25,0
29,004,15,1,1.0,0.75,0.0,0.5,0.25,0
30,004,04,0,0.25,1.0,0.75,0.5,0.0,0
29,003,15,1,1.0,0.75,0.5,0.25,0.0,0
39,008,11,1,0.0,0.25,0.75,1.0,0.5,0
24,003,00,1,0.5,1.0,0.25,0.75,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
28,004,05,1,0.75,1.0,0.5,0.25,0.0,0
28,003,13,0,0.5,0.75,0.25,1.0,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
29,004,01,0,0.25,0.5,0.75,1.0,0.0,0
36,005,11,1,1.0,0.25,0.0,0.75,0.5,0
26,004,04,0,0.25,1.0,0.75,0.5,0.0,0
29,004,00,0,0.25,0.5,0.75,1.0,0.0,0
30,003,15,1,1.0,0.75,0.5,0.25,0.0,0
23,003,00,1,0.5,1.0,0.25,0.75,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
32,005,05,1,0.75,0.0,0.25,1.0,0.5,0
25,005,12,0,0.75,0.25,0.5,1.0,0.0,0
37,005,00,1,1.0,0.0,0.5,0.25,0.75,0
44,005,09,1,1.0,0.0,0.25,0.5,0.75,0
28,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,004,14,0,0.75,0.25,0.0,1.0,0.5,0
29,005,06,0,0.75,0.5,1.0,0.25,0.0,0
40,008,11,1,0.0,0.25,0.75,1.0,0.5,0
26,005,12,1,1.0,0.25,0.75,0.5,0.0,0
40,008,11,1,0.0,0.25,0.75,1.0,0.5,0
35,008,11,1,1.0,0.25,0.5,0.75,0.0,0
24,003,07,1,0.25,1.0,0.5,0.75,0.0,0
35,006,10,1,1.0,0.75,0.25,0.0,0.0,0
23,002,01,0,0.5,1.0,0.75,0.25,0.0,0
24,003,07,1,0.25,1.0,0.5,0.75,0.0,0
28,004,14,1,1.0,0.25,0.75,0.5,0.0,0
35,005,05,1,0.75,0.0,0.5,1.0,0.25,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
22,002,14,1,0.5,0.75,1.0,0.25,0.0,0
26,004,15,1,1.0,0.75,0.0,0.5,0.25,0
25,003,13,0,0.5,0.75,0.25,1.0,0.0,0
3,000,03,1,0.75,0.0,0.25,1.0,0.5,0
40,008,11,1,1.0,0.25,0.5,0.75,0.0,0
42,005,11,1,1.0,0.25,0.0,0.75,0.5,0
40,005,05,1,0.75,0.0,0.25,1.0,0.5,0
21,003,04,1,0.75,0.25,1.0,0.5,0.0,0
27,004,12,0,0.0,0.5,0.75,1.0,0.0,0
30,004,05,0,0.0,0.75,0.25,1.0,0.0,0
30,004,00,0,0.25,0.5,0.75,1.0,0.0,0
26,005,12,1,0.75,0.5,0.25,1.0,0.0,0
22,002,01,0,0.5,1.0,0.75,0.25,0.0,0
24,002,01,0,0.5,1.0,0.75,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
38,006,10,1,1.0,0.75,0.25,0.0,0.0,0
22,003,07,1,0.5,0.0,1.0,0.75,0.0,0
27,004,14,1,1.0,0.25,0.75,0.5,0.0,0
24,003,03,1,0.0,0.25,0.75,1.0,0.5,0
26,004,03,0,1.0,0.75,0.5,0.0,0.25,0
28,005,12,1,1.0,0.25,0.75,0.5,0.0,0
41,006,10,1,1.0,0.75,0.25,0.0,0.0,0
29,004,01,0,0.25,0.5,0.75,1.0,0.0,0
37,005,09,1,1.0,0.0,0.25,0.5,0.75,0
24,003,03,1,0.0,0.25,0.75,1.0,0.5,0
23,003,01,1,0.0,0.25,0.5,1.0,0.0,0
29,004,05,1,0.75,1.0,0.5,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
27,004,01,0,0.25,0.5,0.75,1.0,0.0,0
26,004,05,1,0.75,1.0,0.5,0.25,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,06,0,0.0,0.0,0.75,0.5,0.25,0
26,004,01,0,0.25,0.5,0.75,1.0,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,004,05,1,0.75,1.0,0.5,0.25,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
39,005,05,1,0.75,0.0,0.5,1.0,0.25,0
45,005,11,1,1.0,0.25,0.0,0.75,0.5,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
27,004,04,0,1.0,0.0,0.5,0.75,0.25,0
20,002,01,0,0.5,1.0,0.75,0.25,0.0,0
31,004,06,0,0.25,0.5,1.0,0.0,0.0,0
20,003,12,1,0.75,1.0,0.5,0.25,0.0,0
40,005,00,1,1.0,0.0,0.5,0.25,0.75,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,003,13,0,0.5,0.75,0.25,1.0,0.0,0
20,003,00,1,0.5,1.0,0.25,0.75,0.0,0
29,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,005,09,0,0.5,0.0,1.0,0.75,0.25,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
24,003,00,1,0.5,1.0,0.25,0.75,0.0,0
34,008,09,1,0.25,0.75,0.0,1.0,0.5,0
22,002,14,1,0.5,0.75,1.0,0.25,0.0,0
29,004,14,0,0.75,0.25,0.0,1.0,0.5,0
11,000,03,1,0.75,0.0,0.25,1.0,0.5,0
31,008,05,1,0.75,0.25,0.0,1.0,0.0,0
27,004,12,0,0.25,0.5,0.0,1.0,0.75,0
45,008,11,1,1.0,0.25,0.5,0.75,0.0,0
30,005,12,0,0.75,0.25,0.5,1.0,0.0,0
30,004,00,0,0.0,0.5,0.75,1.0,0.25,0
28,004,03,0,1.0,0.75,0.5,0.0,0.25,0
26,003,09,0,1.0,0.75,0.25,0.5,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
45,008,11,1,0.0,0.25,0.75,1.0,0.5,0
28,004,12,0,0.25,0.5,0.0,1.0,0.75,0
30,005,10,1,0.75,0.5,0.0,1.0,0.25,0
40,005,00,1,1.0,0.0,0.5,0.25,0.75,0
24,002,01,0,0.5,1.0,0.75,0.25,0.0,0
29,004,00,0,0.25,0.5,0.75,1.0,0.0,0
13,000,03,1,0.75,0.0,0.25,1.0,0.5,0
27,005,12,1,1.0,0.25,0.75,0.5,0.0,0
41,008,11,1,1.0,0.25,0.5,0.75,0.0,0
35,005,05,1,0.75,0.0,0.25,1.0,0.5,0
25,004,14,1,1.0,0.25,0.75,0.5,0.0,0
21,003,07,1,0.25,1.0,0.5,0.75,0.0,0
26,005,06,0,0.0,0.0,0.75,0.5,0.25,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
21,004,12,1,0.5,0.0,0.75,1.0,0.25,0
25,004,04,0,1.0,0.0,0.5,0.75,0.25,0
38,005,05,1,0.75,0.0,0.25,1.0,0.5,0
23,003,00,1,0.5,1.0,0.25,0.75,0.0,0
37,005,00,1,1.0,0.0,0.5,0.25,0.75,0
27,004,03,0,0.5,0.0,1.0,0.25,0.0,0
